_id,OID,OBJECTID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Leng,Shape_Length,Shape_Area
864,-1,864,21,1004,תל אביב -יפו,תעשיה,0,986293,תעשיה/מסחר/מתקנים,5000,4,0,6,22,8,8,16,4,28,30,5,5,0,13,30,21.291846901800000,202304,4623.901216219999696,4623.901216222006951,986293.020837064832449
865,-1,865,9,2360,באר שבע,מגורים,4777,521237,מגורים,9000,1,0,2,10,2,1,8,3,12,16,0,1,1,12,16,17.266616465599999,202304,3025.889791009999954,3025.889791008359225,521237.036677673109807
866,-1,866,13,622,רמלה,מגורים,4065,510330,מגורים,8500,1,0,2,25,1,5,15,7,27,25,1,0,1,20,25,25.473713126800000,202304,3719.466249600000083,3719.466249597352544,510329.999214674346149
867,-1,867,16,1248,ירושלים,מגורים,4770,254701,מגורים,3000,1,0,3,29,4,6,24,2,32,27,4,0,1,18,27,62.818811035200000,202304,3074.817231550000088,3074.817231549304324,254700.777304530318361
868,-1,868,4,2620,מועצה אזורית רמת הנגב- מנחת מישר,שטח פתוח,0,273201606,פנאי/טבע/ספורט,0,3,0,1,8,0,1,7,1,9,6,1,0,0,5,6,0.014641202391400,202304,82076.860640900005819,82076.860640925704502,273201605.515054583549500
869,-1,869,44,215,רמת גן,מגורים,6196,487430,מגורים,8600,1,2,10,44,22,7,40,9,56,66,14,1,1,44,66,90.269452795800007,202304,3288.507937570000195,3288.507937569685510,487429.563791890104767
870,-1,870,18,1890,קריית טבעון,מגורים,4958,2140439,מגורים,2300,1,1,3,26,4,9,16,4,30,31,0,0,0,31,31,8.409489844479999,202304,7797.971723880000354,7797.971723881273647,2140438.996047499123961
871,-1,871,1,841,בארותיים עולש,מגורים,2273,10231084,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.097741350606100,202304,14578.622831599999699,14578.622831588825647,10231084.324078630656004
872,-1,872,18,2213,אזור תעשיה תבור,תעשיה,0,11454472,תעשיה/מסחר/מתקנים,0,4,0,8,46,0,11,37,6,54,38,1,2,1,33,38,1.571438598130000,202304,20916.475135500000761,20916.475135485488863,11454472.367835385724902
873,-1,873,1,1483,מבשרת ציון,מגורים,2416,582966,מגורים,1015,1,0,0,3,0,0,3,0,3,3,0,0,0,3,3,1.715367380220000,202304,3205.970629670000108,3205.970629669698610,582965.498544856905937
874,-1,874,60,434,פתח תקווה,תעשיה,0,718423,תעשיה/מסחר/מתקנים,7900,4,1,7,75,11,10,62,11,83,116,20,7,2,76,116,83.516288546900000,202304,3982.089670819999810,3982.089670815048521,718422.729792863945477
875,-1,875,4,1101,ירושלים,מגורים,784,228858,מגורים,3000,1,0,0,13,0,6,7,0,13,8,1,0,0,7,8,17.478075028399999,202304,2760.696300409999822,2760.696300411588254,228858.154773920628941
876,-1,876,34,52,תל אביב -יפו,מגורים,4688,325306,מגורים,5000,1,0,4,42,6,1,40,5,46,62,15,1,1,32,62,104.516897082000000,202304,2323.640308309999909,2323.640308307165469,325306.251421088818461
877,-1,877,0,1743,חיפה,שטח פתוח,0,255655,פנאי/טבע/ספורט,4000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2850.210714800000005,2850.210714801816266,255654.857245265855454
878,-1,878,3,2432,באר שבע,מגורים,6167,1662037,מגורים,9000,1,0,1,3,2,4,0,0,4,3,0,0,0,2,3,1.805013715880000,202304,5413.272013640000296,5413.272013642650563,1662037.231969036394730
879,-1,879,35,694,נתניה,מגורים,786,426207,מגורים,7400,1,2,3,56,2,11,47,3,61,67,13,2,2,44,67,82.119809420099998,202304,3202.439983450000000,3202.439983452023171,426206.541967745579313
880,-1,880,21,2050,בית ג'ן,מגורים,4152,22391329,מגורים,480,1,0,1,51,0,14,33,5,52,40,0,1,0,33,40,0.937863033369000,202304,30044.156689799998276,30044.156689798244770,22391329.280320513993502
881,-1,881,23,1320,גבעת זאב,מגורים,6237,2539344,מגורים,0,1,0,4,47,9,13,36,2,51,43,2,1,1,33,43,9.057455727110000,202304,7250.147131429999718,7250.147131434652692,2539344.457534179557115
882,-1,882,19,287,יהוד,מגורים,5776,486676,מגורים,9400,1,0,3,36,3,5,24,9,39,40,3,3,1,29,40,39.040343086199996,202304,3148.751108160000058,3148.751108158568513,486676.050925718678627
883,-1,883,67,1962,אעבלין,מגורים,4182,7650071,מגורים,529,1,3,6,195,3,43,151,10,204,136,1,5,0,113,136,8.758088362980001,202304,17243.638299400001415,17243.638299421709235,7650071.251077556051314
884,-1,884,23,913,טירת יהודה גבעת כח ברקת,מגורים,4146,10100052,מגורים,0,1,2,7,31,0,6,29,5,40,47,4,7,1,29,47,2.277216097560000,202304,15339.319777700000486,15339.319777669003088,10100051.560626327991486
885,-1,885,5,1580,סלעית צופים,מגורים,3559,16666260,מגורים,0,1,0,4,6,0,1,3,6,10,9,1,1,0,7,9,0.300007318301000,202304,28201.370811900000263,28201.370811916876846,16666260.104298941791058
886,-1,886,17,2541,משאבי שדה טללים,מגורים,970,14386030,מגורים,0,1,1,4,40,0,2,36,6,45,34,0,4,0,24,34,1.181702013380000,202304,21099.075716899998952,21099.075716928378824,14386029.479114547371864
887,-1,887,14,531,ראשון לציון,מגורים,3679,400434,מגורים,8300,1,1,4,14,4,6,9,4,19,28,2,0,2,22,28,34.962104785599998,202304,2724.784188390000054,2724.784188394872217,400433.557585717993788
888,-1,888,64,2159,מעלה גמלא חד-נס כנף,מגורים,1798,153922535,מגורים,0,1,1,15,207,0,67,138,14,223,130,6,3,0,101,130,0.415793567762000,202304,62067.569594499997038,62067.569594516964571,153922535.032223880290985
889,-1,889,15,1173,ירושלים,מגורים,7160,241960,מגורים,3000,1,0,2,20,7,5,15,1,22,25,3,0,1,14,25,61.993779607100002,202304,2140.473769990000164,2140.473769990485380,241959.759431909624254
890,-1,890,12,380,רעננה,מגורים,1062,437866,מגורים,8700,1,0,1,21,2,3,15,4,22,22,2,1,1,18,22,27.405660880700001,202304,2662.399098779999804,2662.399098779627820,437865.740667685691733
891,-1,891,0,1815,מועצה אזורית מטה אשר,שטח פתוח,0,1042221,פנאי/טבע/ספורט,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4547.682766230000198,4547.682766234514020,1042220.931073419167660
892,-1,892,0,1022,תעש רמת השרון,תעשיה,0,2689893,תעשיה/מסחר/מתקנים,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,6929.304241069999989,6929.304241065568021,2689893.181707728654146
893,-1,893,75,2378,באר שבע,מגורים,903,539810,מגורים,9000,1,1,8,128,6,14,105,16,137,148,5,1,1,115,148,138.937763740999998,202304,3015.520555730000069,3015.520555732333833,539810.041419893153943
894,-1,894,7,624,רמלה,מגורים,4346,411042,מגורים,8500,1,0,1,13,5,5,7,2,14,10,0,1,1,7,10,17.029874204300000,202304,3085.250407439999890,3085.250407441323659,411042.378588634659536
895,-1,895,5,1266,ירושלים,מגורים,4994,302398,מגורים,3000,1,0,0,13,1,4,9,0,13,9,1,0,0,8,9,16.534499232799998,202304,3333.331213989999924,3333.331213991387358,302398.030299810925499
896,-1,896,5,217,רמת גן,פנאי וספורט+ מגורים,716,450879,מגורים,8600,1,0,2,3,3,1,2,2,5,8,0,1,2,2,8,11.089447677800001,202304,2838.822345940000105,2838.822345943366145,450879.083006951725110
897,-1,897,6,1908,מגדל העמק,מגורים,3962,737412,מגורים,874,1,0,0,6,5,4,1,1,6,7,0,0,1,4,7,8.136560828530000,202304,4441.246485100000427,4441.246485101622056,737412.295740841655061
898,-1,898,3,859,טייבה,שטח פתוח,0,6291486,פנאי/טבע/ספורט,2730,3,0,2,2,0,1,3,0,4,6,1,0,1,4,6,0.476834864968000,202304,16320.450483900000108,16320.450483879349122,6291486.257414289750159
899,-1,899,13,2231,ערערה,מגורים,12051,4100399,מגורים,637,1,1,4,41,0,11,35,0,46,28,0,2,1,23,28,3.170423367900000,202304,10721.049243299999944,10721.049243307141296,4100398.745357852429152
900,-1,900,6,1501,תרקומיא / ח'ראס,לא ידוע,0,62143854,עתידי/לא ידוע,0,5,0,0,8,1,1,7,0,8,11,0,0,0,6,11,0.096550176126100,202304,32404.324892500000715,32404.324892530687066,62143853.493990175426006
901,-1,901,10,452,פתח תקווה,מגורים,5441,480766,מגורים,7900,1,0,1,13,1,8,6,0,14,21,2,0,1,15,21,20.800120769799999,202304,3178.997503990000041,3178.997503990134192,480766.439324419654440
902,-1,902,28,1119,ירושלים,אתר מורשת,0,225303,פנאי/טבע/ספורט,3000,3,0,3,56,5,11,44,3,59,55,3,1,1,35,55,124.277105692999996,202304,2031.706894100000000,2031.706894095525740,225302.961827701568836
903,-1,903,52,70,תל אביב -יפו,פנאי ונופש,0,527373,פנאי/טבע/ספורט,5000,3,0,13,51,17,8,49,6,64,85,24,2,10,30,85,98.601924320799995,202304,3442.164711840000109,3442.164711840174732,527373.074696206022054
904,-1,904,0,1745,חיפה,שטח פתוח,0,448542,פנאי/טבע/ספורט,4000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3569.807283090000055,3569.807283091481622,448541.528502140135970
905,-1,905,24,696,נתניה,תעשיה,699,408870,תעשיה/מסחר/מתקנים,7400,4,0,4,41,4,4,31,10,45,50,2,3,1,38,50,58.698428932900001,202304,3046.253815890000169,3046.253815886849225,408869.546192241250537
906,-1,906,30,2068,כרמיאל,מגורים,3611,1088061,מגורים,1139,1,1,3,76,3,15,55,10,80,62,1,3,1,51,62,27.571982023699999,202304,4808.881322899999759,4808.881322903695946,1088061.060472898883745
907,-1,907,0,1338,אל-ארסאל צפון,לא ידוע,0,992182,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,5761.439008229999672,5761.439008226668193,992181.755181207554415
908,-1,908,50,289,אזור,מגורים,4498,955856,מגורים,565,1,4,14,47,4,5,53,7,65,106,25,4,6,59,106,52.309146766200001,202304,4060.299561939999876,4060.299561943090339,955855.774583936785348
909,-1,909,39,1980,מועצה אזורית מטה אשר,שטח פתוח,0,10677319,פנאי/טבע/ספורט,0,3,2,3,78,1,7,70,6,83,86,6,7,0,71,86,3.652602258520000,202304,18158.989620100001048,18158.989620073294645,10677319.138436265289783
910,-1,910,16,931,משמר איילון כפר בן נון,מגורים,1286,13293292,מגורים,0,1,1,3,70,1,18,49,7,74,53,2,2,2,40,53,1.203614572820000,202304,20409.249498699999094,20409.249498674871575,13293292.023254223167896
911,-1,911,6,1598,עוגא,לא ידוע,0,27672480,עתידי/לא ידוע,0,5,3,3,13,0,3,15,1,19,13,0,3,0,8,13,0.216821909463000,202304,23236.861250800000562,23236.861250840982393,27672480.216008421033621
912,-1,912,23,2559,יישובים בדואים לא מוכרים,שטח פתוח,0,30682360,פנאי/טבע/ספורט,0,3,6,8,43,1,9,47,1,57,41,1,2,0,28,41,0.749616405581000,202304,28632.694806399998924,28632.694806359035283,30682359.442449584603310
913,-1,913,4,549,ראשון לציון,מגורים,7719,484268,מגורים,8300,1,0,1,3,2,2,1,1,4,6,2,0,0,4,6,8.259896061359999,202304,3288.169136880000224,3288.169136882576822,484267.594929326092824
914,-1,914,45,2161,מגדל גינוסר חוקוק חמאם לבנים,מגורים,5025,31966271,מגורים,0,1,0,8,127,0,28,100,4,135,90,6,5,0,69,90,1.407733804020000,202304,40935.438857799999823,40935.438857757006190,31966270.804572451859713
915,-1,915,0,1191,ירושלים,מגורים,2873,246945,מגורים,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2264.548140460000013,2264.548140461894036,246944.959908312535845
916,-1,916,9,142,הרצלייה,מגורים,3019,273536,מגורים,6400,1,1,0,11,0,1,11,0,12,18,3,0,0,14,18,32.902382761799998,202304,2473.795605199999954,2473.795605201727540,273536.420299678167794
917,-1,917,2,1817,קריית ביאליק,תעשיה,0,360486,תעשיה/מסחר/מתקנים,9500,4,0,0,2,0,0,2,0,2,4,0,0,0,4,4,5.548067147260000,202304,2536.191207610000220,2536.191207608485456,360485.903814003162552
918,-1,918,55,768,אשדוד,מגורים,10875,650467,מגורים,70,1,0,10,84,23,18,61,14,94,90,9,1,3,66,90,84.554578659300006,202304,3270.307691559999967,3270.307691563703884,650467.436206275131553
919,-1,919,0,2396,באר שבע,תעשיה,0,1107276,תעשיה/מסחר/מתקנים,9000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4710.437592479999694,4710.437592478740044,1107275.891005429206416
920,-1,920,0,1410,בית שמש,מיועד למגורים,0,633371,עתידי/לא ידוע,2610,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3681.708561970000119,3681.708561974620352,633370.860523760900833
921,-1,921,0,1028,חולון,שטח פתוח,9,456092,פנאי/טבע/ספורט,6600,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2701.697843179999836,2701.697843175161779,456091.881429213681258
922,-1,922,7,235,בני ברק,מגורים,2527,240633,מגורים,6100,1,0,0,7,3,3,4,0,7,11,2,0,1,5,11,29.089978448000000,202304,2192.831048370000190,2192.831048372310306,240632.698044674238190
923,-1,923,11,1670,חיפה,מגורים,4683,450813,מגורים,4000,1,0,2,10,5,1,8,3,12,17,1,0,0,13,17,24.400368881100000,202304,3754.183889689999887,3754.183889688502404,450812.856706441380084
924,-1,924,16,877,בני דרור,מגורים,1221,3371633,מגורים,0,1,0,2,36,0,10,22,6,38,39,1,4,1,29,39,4.745474614280000,202304,9924.481466979999823,9924.481466977498712,3371633.250731137115508
925,-1,925,6,2233,קציר-חריש,מגורים,2878,3105112,מגורים,0,1,0,2,8,0,0,10,0,10,8,2,1,0,4,8,1.932297359260000,202304,8894.867293139999674,8894.867293137462184,3105112.146044173277915
926,-1,926,1,1519,בית סאחור,לא ידוע,0,1708461,עתידי/לא ידוע,0,5,0,0,3,0,0,1,2,3,2,0,0,0,2,2,0.585322188292000,202304,6475.121988969999620,6475.121988965349374,1708460.775966333691031
927,-1,927,4,470,לוד,תעשיה ומלאכה,0,366720,תעשיה/מסחר/מתקנים,7000,4,0,2,6,0,2,5,1,8,9,1,0,0,8,9,10.907495850100000,202304,2890.559744040000169,2890.559744036515895,366720.286211904836819
928,-1,928,4,1121,ירושלים,מגורים,4828,215800,מגורים,3000,1,0,1,7,1,1,7,0,8,7,1,0,0,6,7,18.535654913999998,202304,1946.581891889999952,1946.581891888996779,215800.305873222270748
929,-1,929,47,72,תל אביב -יפו,מגורים,3717,316907,מגורים,5000,1,1,9,41,12,3,43,3,51,80,15,2,10,34,80,148.308265175000003,202304,2639.080131520000123,2639.080131524294757,316907.489575955958571
930,-1,930,8,2468,קריית גת,מגורים,3083,419150,מגורים,2630,1,1,3,6,6,1,7,2,10,9,0,0,1,7,9,19.086241244099998,202304,3005.651216600000225,3005.651216595507776,419150.103873341635335
931,-1,931,1,714,ראש העין,מגורים,8381,727181,מגורים,2640,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1.375172797070000,202304,3712.579805610000221,3712.579805609060713,727181.341957629658282
932,-1,932,0,2086,כרמיאל,שטח פתוח,0,1259086,פנאי/טבע/ספורט,1139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4923.870208860000275,4923.870208863777407,1259085.728850018000230
933,-1,933,0,1356,דרך רפאת,לא ידוע,0,577933,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3381.990161579999949,3381.990161581813936,577933.186386334476992
934,-1,934,51,307,בת ים,מגורים,5884,367190,מגורים,6200,1,0,8,52,31,14,28,18,60,68,6,0,2,49,68,138.892761371999995,202304,2432.348910539999906,2432.348910541581517,367189.762059590429999
935,-1,935,29,1998,נהרייה,מגורים,5491,1470409,מגורים,9100,1,1,3,41,3,12,31,2,45,51,14,0,1,34,51,19.722402592400002,202304,5133.097856299999876,5133.097856300932108,1470409.087537440937012
936,-1,936,34,949,בני עיש,מגורים,7017,854228,מגורים,0,1,0,5,59,7,9,47,8,64,63,2,2,0,49,63,39.802037109300002,202304,6503.010653229999662,6503.010653234010533,854227.634294736199081
937,-1,937,7,1600,דומא / מג'דל,לא ידוע,0,16858151,עתידי/לא ידוע,0,5,0,3,17,0,4,16,0,20,15,1,0,0,12,15,0.415229405836000,202304,18508.294056899998395,18508.294056871181965,16858150.944076180458069
938,-1,938,74,2305,עכו,שטח פתוח,0,1289726,פנאי/טבע/ספורט,7600,3,1,10,214,2,53,162,10,225,170,2,2,1,152,170,57.376525292099998,202304,5168.989360669999769,5168.989360665222193,1289726.061717277392745
939,-1,939,4,567,רחובות,מגורים,3405,700836,מגורים,8400,1,0,1,3,1,2,1,1,4,7,2,0,1,4,7,5.707470757020000,202304,3320.339081969999825,3320.339081967110360,700835.829089943901636
940,-1,940,32,1193,ירושלים,מגורים,3752,300341,מגורים,3000,1,0,3,57,11,8,36,14,60,55,6,2,1,35,55,106.545535858999997,202304,2587.376149830000031,2587.376149830655322,300341.067714866192546
941,-1,941,27,2565,אשקלון,מגורים,3663,6283113,מגורים,7100,1,1,4,55,2,4,49,4,60,55,1,4,1,44,55,4.297232789210000,202304,15794.322447799999281,15794.322447839944289,6283113.185725507326424
942,-1,942,0,144,הרצלייה,מגורים,1252,514782,מגורים,6400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3244.280299909999940,3244.280299908471534,514781.805631312949117
943,-1,943,22,1835,קריית אתא,מגורים,6415,759075,מגורים,6800,1,0,8,23,8,9,16,6,31,35,3,2,3,18,35,28.982658060500000,202304,4552.103552460000174,4552.103552455763747,759074.614692374132574
944,-1,944,22,786,אשדוד,מגורים,9423,357638,מגורים,70,1,0,2,40,11,19,22,1,42,36,4,1,1,27,36,61.514638018900001,202304,2485.903680700000223,2485.903680698056633,357638.453358544502407
945,-1,945,5,1428,מחסיה,מגורים,454,777665,מגורים,0,1,2,1,3,0,0,6,0,6,8,4,0,0,3,8,6.429506045320000,202304,3392.305794949999836,3392.305794951560983,777664.717127305804752
946,-1,946,0,1046,עטרות מזרח,לא ידוע,0,300991,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2805.362670810000054,2805.362670806965070,300991.246139039343689
947,-1,947,10,253,בני ברק,תעשיה,0,276930,תעשיה/מסחר/מתקנים,6100,4,0,2,15,2,6,10,0,17,19,3,2,0,8,19,36.110149722099997,202304,2268.810109330000159,2268.810109325117082,276930.449664923886303
948,-1,948,1,1672,חיפה,בית עלמין,0,723119,מוסדי/ציבורי,4000,2,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1.382898834010000,202304,3726.493713649999791,3726.493713650518202,723118.694877736270428
949,-1,949,23,895,חורשים,מגורים,331,3531159,מגורים,0,1,0,10,41,0,9,40,2,51,45,2,2,0,30,45,6.513442335150000,202304,11490.013271300000270,11490.013271257725137,3531158.919745508581400
950,-1,950,21,2251,באקה אל-גרביה,תעשיה,0,2086394,תעשיה/מסחר/מתקנים,0,4,0,5,44,1,15,34,0,49,40,1,1,0,36,40,10.065214903299999,202304,6741.719081399999595,6741.719081397813170,2086393.604285805951804
951,-1,951,0,1521,בית סאחור,לא ידוע,0,789786,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4049.693949529999827,4049.693949531271301,789786.456960896612145
952,-1,952,20,472,לוד,מגורים,4380,814420,מגורים,7000,1,1,3,39,6,19,22,2,43,34,2,0,2,25,34,24.557347126200000,202304,4310.000345909999851,4310.000345906575603,814420.217997999046929
953,-1,953,1,1139,ירושלים,מגורים,8008,1753475,מגורים,3000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,0.570295973811000,202304,6035.216492200000175,6035.216492203761845,1753475.468743654666469
954,-1,954,66,90,תל אביב -יפו,מגורים,6569,394726,מגורים,5000,1,1,7,69,21,7,54,15,77,109,24,3,9,52,109,167.204450145000010,202304,2999.448757619999924,2999.448757623527854,394726.336187626468018
